Normalized Coil Height [-],Air Velocity [m/s],CFM,angle,height
7.317492683291181e-05,-0.017179323821,1100,17,0.38
0.0002586907876972546,-0.06577607511,1100,17,0.38
0.00044635311756899276,-0.1072293542,1100,17,0.38
0.0007006907780100751,-0.14984308600000001,1100,17,0.38
0.0011623136373568887,-0.20074256255,1100,17,0.38
0.0016292775419653237,-0.230067592,1100,17,0.38
0.0022621509691904715,-0.24857050765,1100,17,0.38
0.0034108164644145776,-0.26191903185,1100,17,0.38
0.00457277207311561,-0.267469926,1100,17,0.38
0.007108085563759493,-0.2733924784,1100,17,0.38
0.01170609337515265,-0.2834454544,1100,17,0.38
0.01672299036111424,-0.2895635149,1100,17,0.38
0.0234121867503053,-0.29561230595,1100,17,0.38
0.028429082515171716,-0.2991004399,1100,17,0.38
0.03344598072222847,-0.30070070785,1100,17,0.38
0.040135178340409715,-0.3031174855,1100,17,0.38
0.045152076547466474,-0.303986135,1100,17,0.38
0.0501689723202279,-0.3052750195,1100,17,0.38
0.05685816747779711,-0.3064414054,1100,17,0.38
0.06187506568485387,-0.3071885067,1100,17,0.38
0.06689196389191061,-0.30803557865,1100,17,0.38
0.07190886209896738,-0.307282872,1100,17,0.38
0.07692575542427514,-0.30769597140000005,1100,17,0.38
0.08361495058184436,-0.3110723438,1100,17,0.38
0.08863185123635478,-0.3102245966,1100,17,0.38
0.09364874699595785,-0.3121220786,1100,17,0.38
0.10033793971923173,-0.31642048375,1100,17,0.38
0.10535484037374218,-0.3165080414,1100,17,0.38
0.11037173613334525,-0.3204688029,1100,17,0.38
0.1170609337515265,-0.3261692847,1100,17,0.38
0.12207782951112958,-0.3296095353,1100,17,0.38
0.12709472527073265,-0.33460252145,1100,17,0.38
0.13211162103033575,-0.3360782946,1100,17,0.38
0.13712852169800452,-0.34212902710000004,1100,17,0.38
0.14381771931618575,-0.34912009315000003,1100,17,0.38
0.14883461016772315,-0.3507943518,1100,17,0.38
0.15385151083539192,-0.35518445405,1100,17,0.38
0.16054070845357316,-0.3625134666,1100,17,0.38
0.16555760912124193,-0.3692701086,1100,17,0.38
0.17057449506471362,-0.36960377465,1100,17,0.38
0.17726370248586792,-0.3747224882,1100,17,0.38
0.18228058844249792,-0.374160794,1100,17,0.38
0.18729749400507406,-0.37259328945,1100,17,0.38
0.19231437996170406,-0.3691940569,1100,17,0.38
0.19733128553743856,-0.36497103244999995,1100,17,0.38
0.20402048314246143,-0.35450843249999997,1100,17,0.38
0.2090373789152229,-0.3382289461,1100,17,0.38
0.21405427466166763,-0.32312753085,1100,17,0.38
0.22074347227984886,-0.28958542885,1100,17,0.38
0.225760377842425,-0.2557046568,1100,17,0.38
0.230777263799055,-0.20887299204999998,1100,17,0.38
0.23746646141723626,-0.14784165665,1100,17,0.38
0.242483357163681,-0.0745811678,1100,17,0.38
0.24750026273941547,0.009399744425,1100,17,0.38
0.25251714870920383,0.1134629568,1100,17,0.38
0.25753405425862164,0.22878423404999998,1100,17,0.38
0.26422324203435477,0.38688954175,1100,17,0.38
0.26924014771535604,0.5549766217,1100,17,0.38
0.27425704339600904,0.74687691535,1100,17,0.38
0.2809462410141903,1.0037431898,1100,17,0.38
0.2859631270892455,1.21337805,1100,17,0.38
0.2909800325070797,1.4323203075,1100,17,0.38
0.2976692302568445,1.731999015,1100,17,0.38
0.30268612593749744,2.015423692,1100,17,0.38
0.30770302161815044,2.267494083,1100,17,0.38
0.3127199172988034,2.474117704,1100,17,0.38
0.3177368229798047,2.7763529065,1100,17,0.38
0.3244260107292211,3.103494273,1100,17,0.38
0.329442935884585,3.389067,1100,17,0.38
0.33445980235369405,3.632084905,1100,17,0.38
0.34114900970905665,3.975902121,1100,17,0.38
0.3461659152584744,4.147951982,1100,17,0.38
0.3511828209394757,4.3161843394999995,1100,17,0.38
0.3561996871454178,4.492673741,1100,17,0.38
0.3612165928264191,4.591260929500001,1100,17,0.38
0.3679058001817816,4.654220256,1100,17,0.38
0.3729227057311994,4.610151187,1100,17,0.38
0.3779395918062546,4.562734181,1100,17,0.38
0.384628779555671,4.4641879305,1100,17,0.38
0.3896456851050888,4.354001904,1100,17,0.38
0.39466259065450654,4.240608837,1100,17,0.38
0.40135177840392294,4.076540819,1100,17,0.38
0.4063686644789781,3.946972938,1100,17,0.38
0.41138557002839593,3.8365625725,1100,17,0.38
0.4164024755778137,3.733744138,1100,17,0.38
0.4214193811272315,3.6231767785,1100,17,0.38
0.42810854927070185,3.500031614,1100,17,0.38
0.4331254549517031,3.41186415,1100,17,0.38
0.43814236050112093,3.3490935225,1100,17,0.38
0.4448315678564835,3.242144917,1100,17,0.38
0.4498484343255925,3.185876221,1100,17,0.38
0.45486533974342674,3.127364503,1100,17,0.38
0.4615545472303728,3.0528428225,1100,17,0.38
0.4665714526482071,3.001371599,1100,17,0.38
0.47158833872326233,2.96506703,1100,17,0.38
0.4766052247983175,2.914199215,1100,17,0.38
0.4816221302161518,2.884701507,1100,17,0.38
0.48831133770309787,2.8349925945,1100,17,0.38
0.4933282431209321,2.797020062,1100,17,0.38
0.49834510959004114,2.762631252,1100,17,0.38
0.5050343170769872,2.72905658,1100,17,0.38
0.5100512224948215,2.695418069,1100,17,0.38
0.5150681281758228,2.6729238300000002,1100,17,0.38
0.521757296319293,2.642756544,1100,17,0.38
0.5267742018687108,2.618375892,1100,17,0.38
0.5317911074181286,2.595464688,1100,17,0.38
0.5368080129675464,2.579468141,1100,17,0.38
0.5418248990426016,2.560481931,1100,17,0.38
0.5485140867920181,2.5351164859999997,1100,17,0.38
0.5535309923414359,2.518516008,1100,17,0.38
0.5585478978908537,2.50120547,1100,17,0.38
0.5652370857718536,2.483693128,1100,17,0.38
0.5702539717153252,2.469584523,1100,17,0.38
0.575270877264743,2.4554034145,1100,17,0.38
0.5819600846201055,2.4388730995,1100,17,0.38
0.5869769903011068,2.426435151,1100,17,0.38
0.5919938565070489,2.415586734,1100,17,0.38
0.5970107621880502,2.404845385,1100,17,0.38
0.6020276677374681,2.3947175265,1100,17,0.38
0.6087168750928306,2.3837250489999997,1100,17,0.38
0.6137337415619396,2.374707523,1100,17,0.38
0.6187506469797739,2.36659393,1100,17,0.38
0.6254398544667199,2.3553314545,1100,17,0.38
0.6304567601477212,2.348900193,1100,17,0.38
0.6354736459596094,2.3406243164999996,1100,17,0.38
0.6421628338406093,2.332247724,1100,17,0.38
0.6471797392584435,2.325259979,1100,17,0.38
0.6521966449394448,2.3190708505,1100,17,0.38
0.657213511145387,2.313706478,1100,17,0.38
0.6622304364323345,2.3087502234999997,1100,17,0.38
0.6689196439192805,2.3015875345000003,1100,17,0.38
0.6739365689430609,2.296977752,1100,17,0.38
0.6789534158062237,2.2921508305,1100,17,0.38
0.6856426231615862,2.2873952825000003,1100,17,0.38
0.6906595483169502,2.282785074,1100,17,0.38
0.6956764343920054,2.2793332785000002,1100,17,0.38
0.7006933202038935,2.274014983,1100,17,0.38
0.7057102062789486,2.2718779805000002,1100,17,0.38
0.7123994136343111,2.265964302,1100,17,0.38
0.7174162995777829,2.263249842,1100,17,0.38
0.7224332248647304,2.259988718,1100,17,0.38
0.7291223930082007,2.256674738,1100,17,0.38
0.7341392789516723,2.252113087,1100,17,0.38
0.7391562041070361,2.2499036685,1100,17,0.38
0.7458454114623986,2.24356157,1100,17,0.38
0.7508622583255617,2.241142417,1100,17,0.38
0.7558791834809256,2.2385113635,1100,17,0.38
0.7608961086362894,2.235023236,1100,17,0.38
0.7659129945797611,2.2288626525,1100,17,0.38
0.7726021627232316,2.2242964795,1100,17,0.38
0.777619088010179,2.215986878,1100,17,0.38
0.7826359739536506,2.212275309,1100,17,0.38
0.7893251813090131,2.2037188944999997,1100,17,0.38
0.7943420673840683,2.196944611,1100,17,0.38
0.7993589531959565,2.1843606255,1100,17,0.38
0.8060481606829026,2.1710681235,1100,17,0.38
0.8110650464947906,2.155908338,1100,17,0.38
0.816081971781738,2.138012353,1100,17,0.38
0.8210988186449011,2.121936142,1100,17,0.38
0.8261157436686815,2.0981774915,1100,17,0.38
0.8328049511556276,2.07039042,1100,17,0.38
0.8378218761794078,2.041639219,1100,17,0.38
0.8428387230425707,2.005869377,1100,17,0.38
0.8495279305295168,1.9622445185,1100,17,0.38
0.8545448555532972,1.931304126,1100,17,0.38
0.8595617416283525,1.89224868,1100,17,0.38
0.8662509097718227,1.820485047,1100,17,0.38
0.8712678349271866,1.779945478,1100,17,0.38
0.8762847208706583,1.756490401,1100,17,0.38
0.8813016068141301,1.707770006,1100,17,0.38
0.8863185321010775,1.6593524265,1100,17,0.38
0.8930077002445477,1.600099017,1100,17,0.38
0.8980245861880194,1.562103431,1100,17,0.38
0.9030415113433834,1.51144342,1100,17,0.38
0.9097307188303293,1.463702134,1100,17,0.38
0.9147475655619088,1.396256299,1100,17,0.38
0.9197644907172726,1.3679327035,1100,17,0.38
0.9264536980726352,1.3058925399999999,1100,17,0.38
0.9314706233595828,1.234489536,1100,17,0.38
0.9364874699595787,1.1692393215,1100,17,0.38
0.941504395246526,1.14780441,1100,17,0.38
0.9465212811899976,1.0714914535,1100,17,0.38
0.9532104885453602,0.95865962225,1100,17,0.38
0.9582273746204154,0.8772734797,1100,17,0.38
0.9632442604323036,0.7780152229,1100,17,0.38
0.9699334679192496,0.64778646345,1100,17,0.38
0.9749503539943047,0.5645565478,1100,17,0.38
0.979967279018085,0.43570564725,1100,17,0.38
0.9866564472931388,0.26241109355000003,1100,17,0.38
0.991673333105027,0.102576507,1100,17,0.38
0.9948211170977026,-0.066577946885,1100,17,0.38
0.9962822660219877,-0.03764022656,1100,17,0.38
0.9972505615939048,-0.027461219090000002,1100,17,0.38
0.998207798491128,-0.0070056633170000005,1100,17,0.38
0.9987351609403299,-0.001709823884,1100,17,0.38
0.9991242910743183,-0.0134435259825,1100,17,0.38
0.9995089896065669,-0.026836094635000002,1100,17,0.38
0.9997209463320175,-0.02542935038,1100,17,0.38
0.9998773355955033,-0.0157496694,1100,17,0.38
1.0,-0.004185172873,1100,17,0.38
